_id,date,oh_region,icu_current_covid,icu_current_covid_vented,hospitalizations,icu_crci_total,icu_crci_total_vented,icu_former_covid,icu_former_covid_vented
35389,2024-09-15T00:00:00,NORTH EAST,0,0,30,0,0,0,0
35390,2024-09-16T00:00:00,NORTH EAST,2,0,30,2,0,0,0
35391,2024-09-17T00:00:00,NORTH EAST,3,1,34,3,1,0,0
35392,2024-09-18T00:00:00,NORTH EAST,2,0,35,2,0,0,0
35393,2024-09-19T00:00:00,NORTH EAST,1,0,39,1,0,0,0
35394,2024-09-20T00:00:00,NORTH EAST,1,0,38,1,0,0,0
35395,2024-09-21T00:00:00,NORTH EAST,0,0,42,0,0,0,0
35396,2024-09-22T00:00:00,NORTH EAST,0,0,49,0,0,0,0
35397,2024-09-23T00:00:00,NORTH EAST,2,1,46,2,1,0,0
35398,2024-09-24T00:00:00,NORTH EAST,2,1,36,2,1,0,0
35399,2024-09-25T00:00:00,NORTH EAST,2,1,39,2,1,0,0
35400,2024-09-26T00:00:00,NORTH EAST,2,1,42,2,1,0,0
35401,2024-09-27T00:00:00,NORTH EAST,2,1,51,3,1,1,0
35402,2024-09-28T00:00:00,NORTH EAST,2,1,50,3,1,1,0
35403,2024-09-29T00:00:00,NORTH EAST,2,1,56,3,1,1,0
35404,2024-09-30T00:00:00,NORTH EAST,5,1,57,6,1,1,0
35405,2024-10-01T00:00:00,NORTH EAST,4,1,55,5,1,1,0
35406,2024-10-02T00:00:00,NORTH EAST,4,0,57,5,0,1,0
35407,2024-10-03T00:00:00,NORTH EAST,3,0,47,3,0,0,0
35408,2024-10-04T00:00:00,NORTH EAST,3,0,45,3,0,0,0
35409,2024-10-05T00:00:00,NORTH EAST,1,0,44,1,0,0,0
35410,2024-10-06T00:00:00,NORTH EAST,1,0,45,1,0,0,0
35411,2024-10-07T00:00:00,NORTH EAST,1,0,43,1,0,0,0
35412,2024-10-08T00:00:00,NORTH EAST,1,0,47,1,0,0,0
35413,2024-10-09T00:00:00,NORTH EAST,2,0,51,2,0,0,0
35414,2024-10-10T00:00:00,NORTH EAST,3,0,35,3,0,0,0
35415,2024-10-11T00:00:00,NORTH EAST,4,0,42,4,0,0,0
35416,2024-10-12T00:00:00,NORTH EAST,3,0,43,3,0,0,0
35417,2024-10-13T00:00:00,NORTH EAST,3,0,47,3,0,0,0
35418,2024-10-14T00:00:00,NORTH EAST,4,0,46,4,0,0,0
35419,2024-10-15T00:00:00,NORTH EAST,4,0,51,4,0,0,0
35420,2024-10-16T00:00:00,NORTH EAST,5,0,55,5,0,0,0
35421,2024-10-17T00:00:00,NORTH EAST,3,0,59,3,0,0,0
35422,2024-10-18T00:00:00,NORTH EAST,3,0,53,3,0,0,0
35423,2024-10-19T00:00:00,NORTH EAST,4,1,47,4,1,0,0
35424,2024-10-20T00:00:00,NORTH EAST,3,1,52,3,1,0,0
35425,2024-10-21T00:00:00,NORTH EAST,2,1,57,2,1,0,0
35426,2024-10-22T00:00:00,NORTH EAST,4,0,57,4,0,0,0
35427,2024-10-23T00:00:00,NORTH EAST,2,0,59,2,0,0,0
35428,2024-10-24T00:00:00,NORTH EAST,3,0,63,3,0,0,0
35429,2024-10-25T00:00:00,NORTH EAST,4,0,61,4,0,0,0
35430,2024-10-26T00:00:00,NORTH EAST,3,0,65,3,0,0,0
35431,2024-10-27T00:00:00,NORTH EAST,5,0,75,5,0,0,0
35432,2024-10-28T00:00:00,NORTH EAST,4,0,70,4,0,0,0
35433,2024-10-29T00:00:00,NORTH EAST,5,0,77,5,0,0,0
35434,2024-10-30T00:00:00,NORTH EAST,6,0,68,6,0,0,0
35435,2024-10-31T00:00:00,NORTH EAST,4,0,72,4,0,0,0
35436,2024-11-01T00:00:00,NORTH EAST,3,0,56,3,0,0,0
35437,2024-11-02T00:00:00,NORTH EAST,2,0,55,3,0,1,0
35438,2024-11-03T00:00:00,NORTH EAST,3,0,52,4,0,1,0
35439,2024-11-04T00:00:00,NORTH EAST,2,0,46,3,0,1,0
35440,2024-11-05T00:00:00,NORTH EAST,3,0,48,4,1,1,1
35441,2024-11-06T00:00:00,NORTH EAST,3,0,46,4,1,1,1
35442,2024-11-07T00:00:00,NORTH EAST,2,1,46,3,1,1,0
35443,2024-11-08T00:00:00,NORTH EAST,2,1,47,3,2,1,1
35444,2024-11-09T00:00:00,NORTH EAST,1,1,50,2,2,1,1
35445,2024-11-10T00:00:00,NORTH EAST,2,1,46,2,1,0,0
35446,2024-11-11T00:00:00,NORTH EAST,2,1,43,2,1,0,0
35447,2024-11-12T00:00:00,NORTH EAST,2,1,44,2,1,0,0
35448,2024-11-13T00:00:00,NORTH EAST,2,1,46,2,1,0,0
35449,2024-11-14T00:00:00,NORTH EAST,1,0,42,1,0,0,0
35450,2024-11-15T00:00:00,NORTH EAST,1,0,43,1,0,0,0
35451,2024-11-16T00:00:00,NORTH EAST,1,0,50,1,0,0,0
35452,2024-11-17T00:00:00,NORTH EAST,1,0,51,1,0,0,0
35453,2024-11-18T00:00:00,NORTH EAST,1,0,48,1,0,0,0
35454,2024-11-19T00:00:00,NORTH EAST,0,0,35,0,0,0,0
35455,2024-11-20T00:00:00,NORTH EAST,0,0,36,0,0,0,0
35456,2024-11-21T00:00:00,NORTH EAST,1,0,37,1,0,0,0
35457,2024-11-22T00:00:00,NORTH EAST,1,1,34,1,1,0,0
35458,2024-11-23T00:00:00,NORTH EAST,1,1,35,1,1,0,0
35459,2024-11-24T00:00:00,NORTH EAST,1,1,36,1,1,0,0
35460,2024-11-25T00:00:00,NORTH EAST,1,1,38,1,1,0,0
35461,2020-04-01T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35462,2020-04-02T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35463,2020-04-03T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35464,2020-04-04T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35465,2020-04-05T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35466,2020-04-06T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35467,2020-04-07T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35468,2020-04-08T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35469,2020-04-09T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35470,2020-04-10T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35471,2020-04-11T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35472,2020-04-12T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35473,2020-04-13T00:00:00,NORTH WEST,1,0,3,0,0,0,0
35474,2020-04-14T00:00:00,NORTH WEST,1,1,1,0,0,0,0
35475,2020-04-15T00:00:00,NORTH WEST,1,1,1,0,0,0,0
35476,2020-04-16T00:00:00,NORTH WEST,1,1,0,0,0,0,0
35477,2020-04-17T00:00:00,NORTH WEST,1,1,3,0,0,0,0
35478,2020-04-18T00:00:00,NORTH WEST,1,1,3,0,0,0,0
35479,2020-04-19T00:00:00,NORTH WEST,2,2,3,0,0,0,0
35480,2020-04-20T00:00:00,NORTH WEST,2,2,4,0,0,0,0
35481,2020-04-21T00:00:00,NORTH WEST,2,2,5,0,0,0,0
35482,2020-04-22T00:00:00,NORTH WEST,2,2,4,0,0,0,0
35483,2020-04-23T00:00:00,NORTH WEST,1,1,3,0,0,0,0
35484,2020-04-24T00:00:00,NORTH WEST,1,1,2,0,0,0,0
35485,2020-04-25T00:00:00,NORTH WEST,1,0,2,0,0,0,0
35486,2020-04-26T00:00:00,NORTH WEST,1,0,2,0,0,0,0
35487,2020-04-27T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35488,2020-04-28T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35489,2020-04-29T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35490,2020-04-30T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35491,2020-05-01T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35492,2020-05-02T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35493,2020-05-03T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35494,2020-05-04T00:00:00,NORTH WEST,1,0,1,1,0,0,0
35495,2020-05-05T00:00:00,NORTH WEST,1,0,1,1,0,0,0
35496,2020-05-06T00:00:00,NORTH WEST,1,0,1,1,0,0,0
35497,2020-05-07T00:00:00,NORTH WEST,1,0,1,1,0,0,0
35498,2020-05-08T00:00:00,NORTH WEST,1,0,1,1,0,0,0
35499,2020-05-09T00:00:00,NORTH WEST,1,0,1,1,0,0,0
35500,2020-05-10T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35501,2020-05-11T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35502,2020-05-12T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35503,2020-05-13T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35504,2020-05-14T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35505,2020-05-15T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35506,2020-05-16T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35507,2020-05-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35508,2020-05-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35509,2020-05-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35510,2020-05-20T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35511,2020-05-21T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35512,2020-05-22T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35513,2020-05-23T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35514,2020-05-24T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35515,2020-05-25T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35516,2020-05-26T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35517,2020-05-27T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35518,2020-05-28T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35519,2020-05-29T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35520,2020-05-30T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35521,2020-05-31T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35522,2020-06-01T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35523,2020-06-02T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35524,2020-06-03T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35525,2020-06-04T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35526,2020-06-05T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35527,2020-06-06T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35528,2020-06-07T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35529,2020-06-08T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35530,2020-06-09T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35531,2020-06-10T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35532,2020-06-11T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35533,2020-06-12T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35534,2020-06-13T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35535,2020-06-14T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35536,2020-06-15T00:00:00,NORTH WEST,0,0,6,0,0,0,0
35537,2020-06-16T00:00:00,NORTH WEST,0,0,6,0,0,0,0
35538,2020-06-17T00:00:00,NORTH WEST,0,0,6,0,0,0,0
35539,2020-06-18T00:00:00,NORTH WEST,0,0,5,0,0,0,0
35540,2020-06-19T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35541,2020-06-20T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35542,2020-06-21T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35543,2020-06-22T00:00:00,NORTH WEST,0,0,6,0,0,0,0
35544,2020-06-23T00:00:00,NORTH WEST,0,0,5,0,0,0,0
35545,2020-06-24T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35546,2020-06-25T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35547,2020-06-26T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35548,2020-06-27T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35549,2020-06-28T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35550,2020-06-29T00:00:00,NORTH WEST,0,0,3,0,0,0,0
35551,2020-06-30T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35552,2020-07-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35553,2020-07-02T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35554,2020-07-03T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35555,2020-07-04T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35556,2020-07-05T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35557,2020-07-06T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35558,2020-07-07T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35559,2020-07-08T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35560,2020-07-09T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35561,2020-07-10T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35562,2020-07-11T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35563,2020-07-12T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35564,2020-07-13T00:00:00,NORTH WEST,0,0,4,0,0,0,0
35565,2020-07-14T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35566,2020-07-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35567,2020-07-16T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35568,2020-07-17T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35569,2020-07-18T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35570,2020-07-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35571,2020-07-20T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35572,2020-07-21T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35573,2020-07-22T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35574,2020-07-23T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35575,2020-07-24T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35576,2020-07-25T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35577,2020-07-26T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35578,2020-07-27T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35579,2020-07-28T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35580,2020-07-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35581,2020-07-30T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35582,2020-07-31T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35583,2020-08-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35584,2020-08-02T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35585,2020-08-03T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35586,2020-08-04T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35587,2020-08-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35588,2020-08-06T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35589,2020-08-07T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35590,2020-08-08T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35591,2020-08-09T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35592,2020-08-10T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35593,2020-08-11T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35594,2020-08-12T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35595,2020-08-13T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35596,2020-08-14T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35597,2020-08-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35598,2020-08-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35599,2020-08-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35600,2020-08-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35601,2020-08-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35602,2020-08-20T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35603,2020-08-21T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35604,2020-08-22T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35605,2020-08-23T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35606,2020-08-24T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35607,2020-08-25T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35608,2020-08-26T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35609,2020-08-27T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35610,2020-08-28T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35611,2020-08-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35612,2020-08-30T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35613,2020-08-31T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35614,2020-09-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35615,2020-09-02T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35616,2020-09-03T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35617,2020-09-04T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35618,2020-09-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35619,2020-09-06T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35620,2020-09-07T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35621,2020-09-08T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35622,2020-09-09T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35623,2020-09-10T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35624,2020-09-11T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35625,2020-09-12T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35626,2020-09-13T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35627,2020-09-14T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35628,2020-09-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35629,2020-09-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35630,2020-09-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35631,2020-09-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35632,2020-09-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35633,2020-09-20T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35634,2020-09-21T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35635,2020-09-22T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35636,2020-09-23T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35637,2020-09-24T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35638,2020-09-25T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35639,2020-09-26T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35640,2020-09-27T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35641,2020-09-28T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35642,2020-09-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35643,2020-09-30T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35644,2020-10-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35645,2020-10-02T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35646,2020-10-03T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35647,2020-10-04T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35648,2020-10-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35649,2020-10-06T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35650,2020-10-07T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35651,2020-10-08T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35652,2020-10-09T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35653,2020-10-10T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35654,2020-10-11T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35655,2020-10-12T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35656,2020-10-13T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35657,2020-10-14T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35658,2020-10-15T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35659,2020-10-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35660,2020-10-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35661,2020-10-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35662,2020-10-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35663,2020-10-20T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35664,2020-10-21T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35665,2020-10-22T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35666,2020-10-23T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35667,2020-10-24T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35668,2020-10-25T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35669,2020-10-26T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35670,2020-10-27T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35671,2020-10-28T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35672,2020-10-29T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35673,2020-10-30T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35674,2020-10-31T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35675,2020-11-01T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35676,2020-11-02T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35677,2020-11-03T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35678,2020-11-04T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35679,2020-11-05T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35680,2020-11-06T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35681,2020-11-07T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35682,2020-11-08T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35683,2020-11-09T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35684,2020-11-10T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35685,2020-11-11T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35686,2020-11-12T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35687,2020-11-13T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35688,2020-11-14T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35689,2020-11-15T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35690,2020-11-16T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35691,2020-11-17T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35692,2020-11-18T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35693,2020-11-19T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35694,2020-11-20T00:00:00,NORTH WEST,2,0,4,2,0,0,0
35695,2020-11-21T00:00:00,NORTH WEST,1,0,3,2,1,1,1
35696,2020-11-22T00:00:00,NORTH WEST,3,0,5,4,1,1,1
35697,2020-11-23T00:00:00,NORTH WEST,1,0,5,2,1,1,1
35698,2020-11-24T00:00:00,NORTH WEST,0,0,6,1,1,1,1
35699,2020-11-25T00:00:00,NORTH WEST,0,0,5,1,1,1,1
35700,2020-11-26T00:00:00,NORTH WEST,0,0,5,1,1,1,1
35701,2020-11-27T00:00:00,NORTH WEST,0,0,4,1,1,1,1
35702,2020-11-28T00:00:00,NORTH WEST,0,0,4,1,0,1,0
35703,2020-11-29T00:00:00,NORTH WEST,0,0,4,1,0,1,0
35704,2020-11-30T00:00:00,NORTH WEST,1,0,5,2,0,1,0
35705,2020-12-01T00:00:00,NORTH WEST,1,0,6,2,0,1,0
35706,2020-12-02T00:00:00,NORTH WEST,1,0,7,1,0,0,0
35707,2020-12-03T00:00:00,NORTH WEST,1,0,5,1,0,0,0
35708,2020-12-04T00:00:00,NORTH WEST,1,0,3,1,0,0,0
35709,2020-12-05T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35710,2020-12-06T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35711,2020-12-07T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35712,2020-12-08T00:00:00,NORTH WEST,1,0,4,1,0,0,0
35713,2020-12-09T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35714,2020-12-10T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35715,2020-12-11T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35716,2020-12-12T00:00:00,NORTH WEST,0,0,2,0,0,0,0
35717,2020-12-13T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35718,2020-12-14T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35719,2020-12-15T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35720,2020-12-16T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35721,2020-12-17T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35722,2020-12-18T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35723,2020-12-19T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35724,2020-12-20T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35725,2020-12-21T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35726,2020-12-22T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35727,2020-12-23T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35728,2020-12-24T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35729,2020-12-25T00:00:00,NORTH WEST,0,0,1,0,0,0,0
35730,2020-12-26T00:00:00,NORTH WEST,0,0,0,0,0,0,0
35731,2020-12-27T00:00:00,NORTH WEST,1,0,2,1,0,0,0
35732,2020-12-28T00:00:00,NORTH WEST,2,0,2,2,0,0,0
35733,2020-12-29T00:00:00,NORTH WEST,2,1,2,2,1,0,0
35734,2020-12-30T00:00:00,NORTH WEST,2,1,3,2,1,0,0
35735,2020-12-31T00:00:00,NORTH WEST,2,1,3,2,1,0,0
35736,2021-01-01T00:00:00,NORTH WEST,2,1,3,2,1,0,0
35737,2021-01-02T00:00:00,NORTH WEST,2,1,3,2,1,0,0
35738,2021-01-03T00:00:00,NORTH WEST,2,1,5,2,1,0,0
35739,2021-01-04T00:00:00,NORTH WEST,2,1,7,2,1,0,0
35740,2021-01-05T00:00:00,NORTH WEST,2,1,7,2,1,0,0
35741,2021-01-06T00:00:00,NORTH WEST,1,1,7,1,1,0,0
35742,2021-01-07T00:00:00,NORTH WEST,2,1,6,2,1,0,0
35743,2021-01-08T00:00:00,NORTH WEST,2,1,5,2,1,0,0
35744,2021-01-09T00:00:00,NORTH WEST,3,1,5,3,1,0,0
35745,2021-01-10T00:00:00,NORTH WEST,3,1,6,3,1,0,0
35746,2021-01-11T00:00:00,NORTH WEST,3,1,6,3,1,0,0
35747,2021-01-12T00:00:00,NORTH WEST,3,1,6,3,1,0,0
35748,2021-01-13T00:00:00,NORTH WEST,3,1,5,3,1,0,0
35749,2021-01-14T00:00:00,NORTH WEST,2,1,4,2,1,0,0
35750,2021-01-15T00:00:00,NORTH WEST,1,1,4,1,1,0,0
35751,2021-01-16T00:00:00,NORTH WEST,1,1,5,1,1,0,0
35752,2021-01-17T00:00:00,NORTH WEST,1,1,5,1,1,0,0
35753,2021-01-18T00:00:00,NORTH WEST,1,1,3,1,1,0,0
35754,2021-01-19T00:00:00,NORTH WEST,1,1,3,1,1,0,0
